candidate_id	parent_candidate_id	source_map_file	source_row_id	ref	hebrew_phrase	token_index	hebrew_token	clean_hebrew_no_nikud	proposed_skill_id	proposed_zekelman_standard	proposed_standard_level	canonical_skill_id	canonical_standard_anchor	evidence_source_id	evidence_source_type	evidence_note	confidence	enrichment_review_status	yossi_decision	yossi_notes	question_allowed	protected_preview_allowed	reviewed_bank_allowed	runtime_allowed
p2_tstd_049	p2_std_016	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_007	Bereishis 2:5	וְכֹל שִׂיחַ הַשָּׂדֶה	3	הַשָּׂדֶה	השדה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_050	p2_std_017	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_008	Bereishis 2:5	טֶרֶם יִהְיֶה בָאָרֶץ	1	טֶרֶם	טרם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_051	p2_std_017	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_008	Bereishis 2:5	טֶרֶם יִהְיֶה בָאָרֶץ	2	יִהְיֶה	יהיה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_052	p2_std_017	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_008	Bereishis 2:5	טֶרֶם יִהְיֶה בָאָרֶץ	3	בָאָרֶץ	בארץ	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_053	p2_std_018	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_009	Bereishis 2:5	וְכׇל עֵשֶׂב הַשָּׂדֶה טֶרֶם יִצְמָח	1	וְכׇל	וכל	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_054	p2_std_018	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_009	Bereishis 2:5	וְכׇל עֵשֶׂב הַשָּׂדֶה טֶרֶם יִצְמָח	2	עֵשֶׂב	עשב	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_055	p2_std_018	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_009	Bereishis 2:5	וְכׇל עֵשֶׂב הַשָּׂדֶה טֶרֶם יִצְמָח	3	הַשָּׂדֶה	השדה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_056	p2_std_018	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_009	Bereishis 2:5	וְכׇל עֵשֶׂב הַשָּׂדֶה טֶרֶם יִצְמָח	4	טֶרֶם	טרם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_057	p2_std_018	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_009	Bereishis 2:5	וְכׇל עֵשֶׂב הַשָּׂדֶה טֶרֶם יִצְמָח	5	יִצְמָח	יצמח	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_058	p2_std_019	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_010	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	1	כִּי	כי	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_059	p2_std_019	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_010	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	2	לֹא	לא	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_060	p2_std_019	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_010	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	3	הִמְטִיר	המטיר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_061	p2_std_019	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_010	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	4	יְהוָה	יהוה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_062	p2_std_019	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_010	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	5	אֱלֹהִים	אלהים	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_063	p2_std_019	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_010	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	6	עַל	על	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_064	p2_std_019	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_010	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	7	הָאָרֶץ	הארץ	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_065	p2_std_020	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_011	Bereishis 2:5	וְאָדָם אַיִן לַעֲבֹד אֶת הָאֲדָמָה	1	וְאָדָם	ואדם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_066	p2_std_020	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_011	Bereishis 2:5	וְאָדָם אַיִן לַעֲבֹד אֶת הָאֲדָמָה	2	אַיִן	אין	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_067	p2_std_020	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_011	Bereishis 2:5	וְאָדָם אַיִן לַעֲבֹד אֶת הָאֲדָמָה	3	לַעֲבֹד	לעבד	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_068	p2_std_020	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_011	Bereishis 2:5	וְאָדָם אַיִן לַעֲבֹד אֶת הָאֲדָמָה	4	אֶת	את	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_069	p2_std_020	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_011	Bereishis 2:5	וְאָדָם אַיִן לַעֲבֹד אֶת הָאֲדָמָה	5	הָאֲדָמָה	האדמה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_070	p2_std_021	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_012	Bereishis 2:6	וְאֵד יַעֲלֶה מִן הָאָרֶץ	1	וְאֵד	ואד	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_071	p2_std_021	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_012	Bereishis 2:6	וְאֵד יַעֲלֶה מִן הָאָרֶץ	2	יַעֲלֶה	יעלה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
