audit_id	source_candidate_file	source_candidate_id	source_candidate_type	ref	hebrew_token	hebrew_phrase	canonical_skill_id	canonical_standard_anchor	enrichment_review_status	enrichment_evidence_summary	proposed_question_family	eligibility_recommendation	recommendation_reason	risk_level	risk_reasons	yossi_question_review_decision	yossi_question_review_notes	question_allowed	protected_preview_allowed	reviewed_bank_allowed	runtime_allowed
qelig_b1_041	data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_standards_candidates.tsv	std_b1_6_r002	phrase_level_standards	Bereishis 1:6		יְהִי רָקִיעַ		3.01	needs_follow_up	Phrase-level row mixes noun-vocabulary work for רקיע with separate verb-form work for יהי. It is a useful standards follow-up candidate, but it is too broad to review as one final standards decision and is superseded by token-split follow-up candidates in data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_token_split_standards_candidates.tsv.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_042	data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_standards_candidates.tsv	std_b1_8_r011	phrase_level_standards	Bereishis 1:8		וַיִּקְרָא אֱלֹקִים לָרָקִיעַ שָׁמָיִם		3.01	needs_follow_up	Phrase-level row mixes noun-vocabulary work for רקיע/שמים with separate prefix-function work from surface לרקיע. It remains a useful review-only standards candidate, but it is too broad and is superseded by token-split follow-up candidates in data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_token_split_standards_candidates.tsv.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_043	data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_standards_candidates.tsv	std_b1_9_r017	phrase_level_standards	Bereishis 1:9		וְתֵרָאֶה הַיַּבָּשָׁה		3.07	needs_follow_up	Phrase-level row mixes verb-form work for ותראה with separate vocabulary work for היבשה. It remains a review-only standards follow-up row and is superseded by token-split follow-up candidates in data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_token_split_standards_candidates.tsv.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_044	data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_standards_candidates.tsv	std_b1_11_r023	phrase_level_standards	Bereishis 1:11		תַּדְשֵׁא הָאָרֶץ דֶּשֶׁא		3.07	needs_follow_up	Phrase-level row mixes verb-form work for תדשא with noun-vocabulary work for דשא. It remains a review-only standards follow-up row and is superseded by token-split follow-up candidates in data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_token_split_standards_candidates.tsv.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_045	data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_standards_candidates.tsv	std_b1_11_r024	phrase_level_standards	Bereishis 1:11		עֵשֶׂב מַזְרִיעַ זֶרַע		3.01	needs_follow_up	Phrase-level row mixes noun-vocabulary work for זרע with separate verb-form work for מזריע and is too broad to review as one standards decision. It remains review-only and is superseded by token-split follow-up candidates in data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_token_split_standards_candidates.tsv.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_046	data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_standards_candidates.tsv	std_b1_11_r025	phrase_level_standards	Bereishis 1:11		עֵץ פְּרִי עֹשֶׂה פְּרִי		3.01	needs_follow_up	Phrase-level row mixes noun-vocabulary work for פרי with separate verb-form work for עושה. It remains a review-only standards follow-up row and is superseded by token-split follow-up candidates in data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_token_split_standards_candidates.tsv.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_047	data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_token_split_standards_candidates.tsv	stdtok_b1_6_r002_t001	token_split_standards	Bereishis 1:6	יהי	יְהִי רָקִיעַ	VERB.TENSE.FUTURE	3.07	needs_follow_up	Token-level row isolates יהי into a Standard 3.07 verb-form lane mapped through VERB.TENSE.FUTURE. Local evidence is still indirect, so this token remains follow-up only.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	high	future_jussive_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_048	data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_token_split_standards_candidates.tsv	stdtok_b1_6_r002_t002	token_split_standards	Bereishis 1:6	רקיע	יְהִי רָקִיעַ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Token-level row isolates רקיע into a Standard 3.01 noun-vocabulary lane mapped through WORD.MEANING_BASIC. Local evidence is clean enough for Yossi review, but the row remains review-only and not verified.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_049	data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_token_split_standards_candidates.tsv	stdtok_b1_8_r011_t001	token_split_standards	Bereishis 1:8	ל	וַיִּקְרָא אֱלֹקִים לָרָקִיעַ שָׁמָיִם	PREFIX.BASIC_PREPOSITIONS	3.06	needs_follow_up	This token-level row isolates the prefixed ל from surface לרקיע into the Standard 3.06 prefix-function lane. The standards framing is plausible but still needs Yossi review, so the row remains follow-up only.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	prefix_preposition_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_050	data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_token_split_standards_candidates.tsv	stdtok_b1_8_r011_t002	token_split_standards	Bereishis 1:8	רקיע	וַיִּקְרָא אֱלֹקִים לָרָקִיעַ שָׁמָיִם	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	This token-level row isolates the base noun רקיע from surface לרקיע into the Standard 3.01 noun-vocabulary lane. The row is pending Yossi review only.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_051	data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_token_split_standards_candidates.tsv	stdtok_b1_8_r011_t003	token_split_standards	Bereishis 1:8	שמים	וַיִּקְרָא אֱלֹקִים לָרָקִיעַ שָׁמָיִם	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	This token-level row isolates שמים into the Standard 3.01 noun-vocabulary lane mapped through WORD.MEANING_BASIC. The row remains review-only pending Yossi review.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_052	data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_token_split_standards_candidates.tsv	stdtok_b1_9_r017_t001	token_split_standards	Bereishis 1:9	ותראה	וְתֵרָאֶה הַיַּבָּשָׁה	VERB.TENSE.FUTURE	3.07	needs_follow_up	Token-level row isolates ותראה into the Standard 3.07 verb-feature lane. The exact stem/function remains uncertain, so this row stays follow-up only.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_053	data/source_skill_enrichment/standards_candidates/bereishis_1_6_to_1_13_token_split_standards_candidates.tsv	stdtok_b1_9_r017_t002	token_split_standards	Bereishis 1:9	יבשה	וְתֵרָאֶה הַיַּבָּשָׁה	WORD.MEANING_BASIC	3.01	needs_follow_up	Token-level row isolates base יבשה into a Standard 3.01 noun-vocabulary lane, but the current support is still mostly contextual from the source slice. Keep as follow-up only.	not_recommended	blocked_for_questions	High-risk conceptual/theological wording is not suitable for mechanics questions without separate teacher direction.	high	sensitive_conceptual_context;requires_teacher_wording_review	block_for_questions	Blocked for future question use in this audit layer.	needs_review	false	false	false
