candidate_id	source_map_file	source_row_id	ref	hebrew_phrase	token_index	hebrew_token	clean_hebrew_no_nikud	proposed_translation	proposed_shoresh_or_keyword	proposed_vocabulary_category	first_150_match	first_150_entry_id	evidence_source_id	evidence_source_type	evidence_note	confidence	enrichment_review_status	yossi_decision	yossi_notes	question_allowed	protected_preview_allowed	runtime_allowed	reviewed_bank_allowed
p2_vocab_053	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_009	Bereishis 2:5	וְכׇל עֵשֶׂב הַשָּׂדֶה טֶרֶם יִצְמָח	1	וְכׇל	וכל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_054	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_009	Bereishis 2:5	וְכׇל עֵשֶׂב הַשָּׂדֶה טֶרֶם יִצְמָח	2	עֵשֶׂב	עשב			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_055	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_009	Bereishis 2:5	וְכׇל עֵשֶׂב הַשָּׂדֶה טֶרֶם יִצְמָח	3	הַשָּׂדֶה	השדה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_056	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_009	Bereishis 2:5	וְכׇל עֵשֶׂב הַשָּׂדֶה טֶרֶם יִצְמָח	4	טֶרֶם	טרם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_057	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_009	Bereishis 2:5	וְכׇל עֵשֶׂב הַשָּׂדֶה טֶרֶם יִצְמָח	5	יִצְמָח	יצמח			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_058	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_010	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	1	כִּי	כי			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_059	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_010	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	2	לֹא	לא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_060	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_010	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	3	הִמְטִיר	המטיר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_061	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_010	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	4	יְהוָה	יהוה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_062	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_010	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	5	אֱלֹהִים	אלהים			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_063	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_010	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	6	עַל	על			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_064	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_010	Bereishis 2:5	כִּי לֹא הִמְטִיר יְהוָה אֱלֹהִים עַל הָאָרֶץ	7	הָאָרֶץ	הארץ			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_065	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_011	Bereishis 2:5	וְאָדָם אַיִן לַעֲבֹד אֶת הָאֲדָמָה	1	וְאָדָם	ואדם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_066	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_011	Bereishis 2:5	וְאָדָם אַיִן לַעֲבֹד אֶת הָאֲדָמָה	2	אַיִן	אין			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_067	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_011	Bereishis 2:5	וְאָדָם אַיִן לַעֲבֹד אֶת הָאֲדָמָה	3	לַעֲבֹד	לעבד			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_068	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_011	Bereishis 2:5	וְאָדָם אַיִן לַעֲבֹד אֶת הָאֲדָמָה	4	אֶת	את			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_069	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_011	Bereishis 2:5	וְאָדָם אַיִן לַעֲבֹד אֶת הָאֲדָמָה	5	הָאֲדָמָה	האדמה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_070	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_012	Bereishis 2:6	וְאֵד יַעֲלֶה מִן הָאָרֶץ	1	וְאֵד	ואד			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_071	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_012	Bereishis 2:6	וְאֵד יַעֲלֶה מִן הָאָרֶץ	2	יַעֲלֶה	יעלה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_072	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_012	Bereishis 2:6	וְאֵד יַעֲלֶה מִן הָאָרֶץ	3	מִן	מן			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_073	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_012	Bereishis 2:6	וְאֵד יַעֲלֶה מִן הָאָרֶץ	4	הָאָרֶץ	הארץ			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_074	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_013	Bereishis 2:6	וְהִשְׁקָה אֶת כׇּל פְּנֵי הָאֲדָמָה	1	וְהִשְׁקָה	והשקה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_075	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_013	Bereishis 2:6	וְהִשְׁקָה אֶת כׇּל פְּנֵי הָאֲדָמָה	2	אֶת	את			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_076	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_013	Bereishis 2:6	וְהִשְׁקָה אֶת כׇּל פְּנֵי הָאֲדָמָה	3	כׇּל	כל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_077	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_013	Bereishis 2:6	וְהִשְׁקָה אֶת כׇּל פְּנֵי הָאֲדָמָה	4	פְּנֵי	פני			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_078	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_013	Bereishis 2:6	וְהִשְׁקָה אֶת כׇּל פְּנֵי הָאֲדָמָה	5	הָאֲדָמָה	האדמה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_079	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_014	Bereishis 2:7	וַיִּיצֶר יְהוָה אֱלֹהִים אֶת הָאָדָם	1	וַיִּיצֶר	וייצר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
